id,name,popularity,artist_id,artist_name,artist_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
3rHKt23q21GOwTwmAhjt9I,Born To Get Wild - Dimitri Vegas & Like Mike vs BoostedKids Remix,22,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,10,1,4,0.00174,0.599,0.957,0.0822,0.369,-4.516,0.0439,0.443,127.987,326493
52zeJeJrFqKmJBc4FK6767,Ocarina,40,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,0,0,4,0.00435,0.581,0.965,0.707,0.0534,-5.985,0.0627,0.133,130.008,294880
2aHswD8mPnaQz6hcjoiI6d,Higher Place,24,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,7,1,4,0.0286,0.867,0.476,0.000499,0.0874,-7.233,0.0927,0.795,124.982,264311
4KOSixWUEe78Ifc5Rb5QKe,The Hum - Lost Frequencies Short Remix,34,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,7,1,4,0.252,0.712,0.703,0.466,0.0824,-7.503,0.0437,0.192,126.044,165714
4nfB84UCOsr8E7qsP2ozFO,GO! - Dimitri Vegas & Like Mike Remix,19,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,1,4,0.00096,0.63,0.951,0.803,0.17,-6.585,0.0507,0.185,130.012,242077
1HayDynv7vHkPYIGKIrU5U,Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Radio Mix,35,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.0265,0.555,0.959,0.00126,0.401,-4.118,0.0591,0.308,128.028,173906
7CTFHf1K6ZuzHANR7g1xk7,Selfish - DVLM & Brennan Heart VIP Remix,43,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,7,0,4,0.029,0.348,0.909,1.61e-06,0.704,-2.414,0.15,0.494,148.113,173868
7M2t0mMSjLJSweu8BwrY2R,Wakanda,38,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.000504,0.625,0.973,0.67,0.0511,-2.691,0.082,0.3,130.008,299113
1UCfZgYDTAUfdXbLIRCJa8,Crowd Control - 3 Are Legend Remix,39,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,11,0,4,0.00827,0.714,0.976,0.262,0.043,-1.981,0.296,0.135,140.049,178286
4BXfVrNwwWGR33gruLKU48,Turn It Up (feat. Wolfpack),33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,8,1,4,0.00801,0.807,0.809,0.169,0.0692,-3.803,0.122,0.359,128.002,347495
1o1A9AcPBFb0LVX6SfwmHk,Mortal Kombat Anthem - Dimitri Vegas vs. 2WEI Mortal Kombat 11 Trailer Mix,34,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,2,1,4,0.0209,0.569,0.799,0.528,0.109,-10.033,0.0599,0.102,133.872,109704
7I0Q3LCoJYnbKqGz7yLF0Q,Carnival - Dimitri Vegas & Like Mike Edit,33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,8,1,4,0.00148,0.388,0.724,0.297,0.085,-6.599,0.0766,0.128,131.756,178615
1CO7jAXbu7G8e8fKCdwZ8l,Unity,36,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,10,0,4,0.0241,0.65,0.912,0.8,0.293,-4.588,0.0406,0.191,129.999,234462
0SvTKEBT6vWVqQuEAd1A6w,Complicated (feat. Kiiara) - Brennan Heart Remix,44,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,0,0,4,0.0632,0.341,0.727,8.9e-06,0.132,-4.62,0.0413,0.373,90.101,205751
5bCp38g8yY8RXJzqoVj0oP,Renegade Master - Dimitri Vegas & Like Mike Edit,29,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.00681,0.714,0.989,0.00801,0.085,-4.138,0.0922,0.434,128.022,255000
2Ujcz0mv5ZgCZfHBN876RE,When I Grow Up (feat. Wiz Khalifa) - Brennan Heart Remix,43,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,0,4,0.0385,0.401,0.922,0.0,0.064,-2.873,0.107,0.233,75.637,253187
0rkxVqGdpSOcmrRcikCJUi,The Way We See The World - Tomorrowland Anthem Instrumental,36,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,2,1,4,0.182,0.766,0.757,0.84,0.0854,-6.055,0.0941,0.15,127.987,443457
4FIlPJYhyMafKzcqweFthH,Best Friend's Ass - Dimitri Vegas & Ariel Vromen Remix,27,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,2,1,4,0.00272,0.772,0.974,0.0863,0.0412,-4.716,0.0712,0.778,124.994,374400
5INr5BetUwjIkbdNbvGMrY,Mortal Kombat Anthem - Club Mix,33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,7,1,4,0.00825,0.663,0.922,0.913,0.32,-3.195,0.0616,0.39,129.996,211154
06FnnUyne2gUYR0HRqwAVm,Higher Place - Bassjackers Remix,23,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,4,0,4,0.00435,0.677,0.696,0.233,0.402,-3.513,0.173,0.2,128.0,288765
4BLHQIfrGZX6VKAmCjJwaZ,G.I.P.S.Y. - Radio Edit,36,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,2,1,4,0.0734,0.617,0.941,0.896,0.223,-4.563,0.0575,0.48,130.002,221538
09jtkoDUOrPYTGtLkZHmUC,Mammoth - Coone Remix,38,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,6,0,4,0.224,0.574,0.946,0.0518,0.143,-4.2,0.0786,0.0987,150.06,191925
6gcq7ZVtwdMoeWbIVC2lZs,Melody - Coone Remix,30,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.00976,0.53,0.968,0.0058,0.317,-4.102,0.0485,0.0705,149.975,235926
0SKVjoiako220mL4Y6mbjG,Arcade Mammoth,36,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,3,0,4,0.00714,0.552,0.968,0.853,0.356,-4.173,0.0813,0.133,127.964,255938
4BKEpntnKg6KXLarhjYkrk,Eparrei,27,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.00368,0.616,0.966,0.345,0.15,-2.767,0.047,0.393,109.972,182413
6oMo65Y8Nxnl6RX6k9buTL,When I Grow Up (feat. Wiz Khalifa) - Keanu Silva Remix,31,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,0,4,0.0507,0.809,0.873,0.0136,0.154,-4.281,0.19,0.48,124.952,187642
4yOJAsHfk50n62T2fHOEkd,Leave The World Behind - Dimitri Vegas & Like Mike vs. SHM Dark Forest Edit,30,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,3,0,4,0.0311,0.737,0.713,0.488,0.0866,-7.039,0.139,0.139,128.002,393750
1ReI4ZlpCqZA8AyeWf418b,Selfish - Ale Mora Remix,32,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,8,1,4,0.0112,0.408,0.879,0.000703,0.124,-4.676,0.119,0.525,128.603,200234
5nBOBwQKjPsccbwrfmBYB4,Daar Gaat Ze (Nooit Verdiend),38,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,10,1,4,0.24,0.77,0.74,7.94e-06,0.111,-4.52,0.0455,0.371,106.917,182850
30jTflhN1ExdH9RCBTVlcl,Complicated (feat. Kiiara) - Robin Schulz Remix,31,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,0,0,4,0.0399,0.82,0.723,0.185,0.109,-5.015,0.068,0.536,119.988,289528
5fhQrF5Tq4Y0ww2ZQFmsbm,I Believe I'm Fine - Dimitri Vegas & Like Mike Remix,31,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,1,4,0.124,0.511,0.809,0.0,0.516,-3.872,0.0717,0.418,127.896,255096
7uW0ka0C4tdkKhTVXhvRVn,Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Edit,24,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.0265,0.554,0.959,0.00124,0.401,-4.121,0.0589,0.308,128.031,173906
0wmgMIkwynnQjPqgAdW0Jg,Instagram - Danny Avila Remix,30,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,0,4,0.0251,0.806,0.815,5.3e-05,0.0502,-5.527,0.0495,0.393,124.049,158493
6SHeR8vXVKPk2c6xR2PiQD,The Hum - Short Edit,33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,11,0,4,0.211,0.729,0.947,0.822,0.367,-3.103,0.0458,0.209,130.005,211000
2SZex76ACTZstDNE0Ohwxw,Phat Brahms,32,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,9,0,4,0.00398,0.596,0.927,0.403,0.373,-3.876,0.206,0.313,128.017,313463
67BurnVkznbtKcONAbBJgg,Opa,35,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,6,0,4,0.00988,0.455,0.953,0.329,0.247,-3.784,0.0895,0.243,127.284,206250
0mB5EYWtWNBqN5DtZZHzq1,Repeat After Me - DRYM Remix,31,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,0,4,0.0138,0.301,0.957,0.918,0.283,-5.514,0.124,0.445,136.113,205411
7dsyKvOIyaFgcjfvJrCzCM,Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Vocal Mix,21,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.0077,0.594,0.894,0.945,0.0271,-4.39,0.0429,0.382,128.023,259219
6baeIFUZU7H15WNGS3NVkD,Repeat After Me - DRYM Remix,29,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,1,0,4,0.0138,0.301,0.957,0.918,0.283,-5.514,0.124,0.445,136.113,205411
7eLaCW9B6Ft3yKAgbpzwBk,Higher Place - Regi & Wolfpack Radio Edit,18,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,4,0,4,0.188,0.597,0.577,0.0,0.32,-6.338,0.0558,0.414,125.004,160920
6LhHqfPwtyPIosGc46qnwo,The Chase,33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.00106,0.552,0.897,0.674,0.0967,-5.794,0.0787,0.23,140.025,194571
0d9wHsONFbbnExtfSmLBGZ,Beast (all as One),33,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,79,5,0,4,0.0327,0.333,0.985,0.773,0.226,-2.843,0.0563,0.393,135.333,189826
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),78,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.179,0.661,0.723,1.23e-05,0.14,-6.976,0.0566,0.316,113.778,163805
4RVtBlHFKj51Ipvpfv5ER4,Drown (feat. Clinton Kane),77,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,9,1,4,0.212,0.573,0.739,0.0,0.175,-5.455,0.0581,0.363,120.077,174062
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,78,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,0,4,0.109,0.501,0.519,0.0,0.454,-5.88,0.0409,0.168,133.99,195707
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,79,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,0,4,0.0895,0.584,0.54,0.0,0.261,-7.786,0.0576,0.195,137.972,220883
0rohJsT6NWsThpukt0Xxdc,Higher Ground (feat. John Martin),75,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.0841,0.442,0.619,0.0,0.0889,-5.28,0.0321,0.382,128.318,206279
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),73,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.0129,0.414,0.486,0.0,0.111,-6.431,0.0311,0.368,128.038,230762
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),72,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,0,4,0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0.0412,0.221,139.912,216420
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),73,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,1,4,0.458,0.651,0.693,0.0,0.335,-4.722,0.0375,0.392,118.97,236765
1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),70,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,11,1,4,0.129,0.44,0.635,0.0,0.121,-6.385,0.0326,0.327,128.133,207095
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,68,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,0,4,0.00664,0.635,0.9,0.0145,0.37,-3.719,0.0377,0.15,127.978,202500
6jA8HL9i4QGzsj6fjoxp8Y,There for You,71,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.124,0.611,0.644,0.0,0.124,-7.607,0.0553,0.13,105.969,221904
1TWfkGrhF7ob0nwB2M6knb,Animals,66,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00107,0.675,0.868,0.715,0.374,-6.36,0.0392,0.0376,128.007,304229
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),69,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.435,0.526,0.52,0.0,0.197,-7.985,0.0569,0.13,149.119,183637
65G7XDGcybJiGywSCXJiL5,Animals - Radio Edit,57,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00137,0.593,0.914,0.445,0.0714,-5.351,0.0363,0.0381,128.015,176120
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),66,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,1,4,0.00406,0.575,0.831,0.000449,0.111,-5.972,0.0356,0.377,127.991,223140
4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),64,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,8,0,4,0.0655,0.466,0.612,4.07e-06,0.132,-4.855,0.0307,0.236,128.114,239067
22zxLxXlXrBIm7XaazHNrg,Hold On (feat. Michel Zitron),64,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,2,0,4,0.0176,0.422,0.711,0.0,0.559,-4.809,0.0385,0.321,128.066,244453
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),63,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,1,4,0.0536,0.687,0.707,9.29e-05,0.16,-6.19,0.0328,0.607,127.033,188656
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),63,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,0,4,0.0156,0.594,0.722,0.0,0.0667,-5.751,0.0398,0.407,127.877,200322
18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),59,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.0573,0.424,0.694,0.000937,0.133,-4.912,0.0386,0.0801,128.034,282481
6EsH66Uto1zwZlDGQ6RokU,Forbidden Voices,64,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,10,0,4,0.05,0.534,0.711,0.0031,0.135,-5.927,0.0368,0.3,128.102,230635
1V0Zy7533bjXFSVtn3crzY,The Only Way Is Up,61,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,0,4,0.00296,0.597,0.736,0.921,0.0914,-7.793,0.0309,0.172,128.179,258440
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean (feat. Khalid) - David Guetta Remix,59,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,0,4,0.0913,0.609,0.824,2.88e-05,0.134,-8.251,0.0795,0.36,127.072,195833
29CjkGjZnDVdJsfbRoNOGJ,Scared to Be Lonely - Acoustic Version,62,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,1,4,0.697,0.365,0.2,0.0,0.0804,-10.972,0.0345,0.133,128.042,257357
55y30bh2ZUtzOXjWLxn7XT,In the Name of Love - DallasK Remix,57,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,0,4,0.0126,0.522,0.816,4.19e-06,0.348,-3.156,0.0643,0.102,134.103,200597
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,60,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,11,1,4,0.0455,0.584,0.79,0.0,0.213,-6.128,0.0589,0.291,127.972,239062
5EwwwdsQfKI8ZnFG93j5Zu,Forever,59,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,8,0,4,0.0277,0.45,0.898,0.0616,0.166,-3.604,0.0395,0.22,127.983,218437
6nLctpnQJiPTxkaSgbPKiw,Together,57,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.0732,0.509,0.729,2.73e-05,0.233,-4.773,0.0343,0.196,127.871,221274
22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix,55,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,9,0,4,0.00791,0.608,0.722,2.84e-05,0.315,-5.55,0.107,0.121,128.009,252933
5HFPK8mcO6BGPZNeZPZI5L,Fire (with Elderbrook),73,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,8,1,4,0.00112,0.584,0.865,0.433,0.122,-5.951,0.0321,0.0743,126.003,163968
0PjCgQF9Zd4nKbFGyfwnVN,You're Not Alone,64,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,10,1,4,0.00248,0.514,0.697,0.000215,0.171,-6.412,0.0327,0.11,123.953,186323
5hxIWOdB3YAwuRMcdYUXNB,Ocean (feat. Khalid) - DubVision Remix,54,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,3,1,4,0.0192,0.611,0.835,8.92e-06,0.0963,-4.686,0.0558,0.499,127.978,315000
6GLzN6o2fkOupy8e1vGzwp,Virus (How About Now) - Radio Edit,55,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.00104,0.5,0.861,0.479,0.791,-4.834,0.0386,0.0725,128.004,199427
03IBnHJvOQBr4dy3RguAph,Like I Do,52,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,0,4,0.00569,0.667,0.871,0.00655,0.165,-4.905,0.0343,0.187,128.042,201560
55nMnifaQWKe3f9cbwOXwx,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix,56,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.00733,0.69,0.78,0.00183,0.0729,-4.446,0.0594,0.238,126.07,255238
5aRwLXpWjgXmwoJvXoYvCq,Drown (feat. Clinton Kane) - Nicky Romero Remix,55,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.0355,0.589,0.698,0.0,0.0773,-5.491,0.0553,0.437,126.094,187381
5oAgI7Pzg6vxuKrfapg3Pi,Pizza,57,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,1,4,0.000408,0.381,0.712,0.589,0.183,-6.9,0.0355,0.0378,127.967,255103
20hsdn8oITBsuWNLhzr5eh,Byte,57,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,7,0,4,0.000636,0.597,0.931,0.821,0.0593,-4.026,0.0329,0.267,128.031,285089
6lBQ0SMCrJ7zy1LSCuXqwV,Lions in the Wild,56,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,7,0,4,0.00434,0.504,0.847,0.0,0.816,-6.81,0.0442,0.28,127.854,211890
3ukWpmRHvpuDATCJkgLEkF,Virus (How About Now),52,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.000762,0.595,0.86,0.598,0.155,-5.366,0.0398,0.0399,127.992,273765
2WW3PfGHh0aA2xCAyK6X1J,Poison,54,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,7,0,4,0.00429,0.502,0.756,0.769,0.377,-6.118,0.0363,0.062,128.125,248447
27YP211Rr8RezhiFVDLFI8,Waiting For Tomorrow (feat. Mike Shinoda),55,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.00731,0.507,0.887,0.0,0.562,-4.084,0.141,0.336,128.015,247505
6JEntXLt4z98CcDtIH9sU7,Animals - Extended,51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00165,0.677,0.866,0.662,0.412,-6.403,0.0392,0.0386,128.005,303827
1CT9ebtobcouQw7G9mZ9AV,Helicopter - Video Edit,51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,7,0,4,0.0104,0.584,0.96,0.516,0.175,-4.492,0.0379,0.165,128.003,206450
24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You,55,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,5,0.021,0.495,0.831,4.79e-05,0.495,-5.812,0.0319,0.414,128.064,192632
4hfYGVqQ0ElgeibMocRUvi,Wizard,48,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,7,1,4,0.00734,0.593,0.907,0.735,0.484,-4.991,0.0684,0.244,127.964,281667
0g5S3hPuTNFWRq2CbpXy9F,Animals - Victor Niglio & Martin Garrix Festival Trap Mix,41,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00429,0.42,0.873,0.827,0.0349,-4.326,0.0491,0.344,139.931,198480
3diDPfrvqfnXcCIYzU11eP,Used To Love - Acoustic Version,54,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,4,1,4,0.816,0.552,0.368,0.0,0.093,-6.804,0.0383,0.486,116.981,211309
3L3s97R0738xGQ2VqB12qo,Drown (feat. Clinton Kane) - Alle Farben Remix,54,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,6,0,4,0.0972,0.679,0.852,6.59e-05,0.0978,-5.007,0.0501,0.393,123.889,169270
389MC596K4IN35zaHAyuYz,Scared To Be Lonely - Brooks Remix,52,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,0,4,0.0126,0.604,0.796,0.0,0.106,-2.416,0.0597,0.225,127.991,200625
3vWtVy3fjfNzqQh7Je4l7Z,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Vintage Culture & Bruno Be Remix,51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.0963,0.736,0.754,0.0461,0.0598,-3.288,0.0336,0.337,122.036,195799
5Zpe48RJ5Vs1YuFRodYdeS,Game Over,53,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00401,0.606,0.941,0.136,0.398,-3.203,0.0895,0.396,128.018,155645
2eotSKVADMMV6qaY15qDOd,Break Through The Silence - Radio Edit,53,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,9,1,4,0.00289,0.573,0.95,0.00119,0.299,-5.167,0.0666,0.153,128.013,204772
4yPWiRV6FrQTGm6qBX0WUV,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Haywyre Remix,48,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,2,1,4,0.0399,0.797,0.751,0.008,0.0798,-7.018,0.158,0.749,116.957,229744
0wUxh6XMc698xPCfgBaPRV,Dreamer,54,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.0507,0.532,0.639,0.00131,0.106,-7.419,0.0388,0.198,105.0,193399
3iLzyDMXB7QXX2RjtmJFOn,Proxy,53,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,1,4,0.0087,0.682,0.698,0.834,0.237,-5.679,0.0335,0.257,128.059,279385
2TMUWZnH1zLFguzHUYYfgE,Higher Ground - Ferreck Dawn Remix,50,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,3,0,4,0.0673,0.709,0.904,0.196,0.0497,-7.237,0.0424,0.624,124.995,189350
5vQIaNoKsT4xkG1j2KFBFs,Gold Skies,48,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,9,0,4,0.00363,0.559,0.815,0.0719,0.668,-6.325,0.0445,0.209,128.001,328213
1GbVo45KvYX3chroJggkIx,Oops,51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,0.00115,0.618,0.535,0.0,0.377,-6.941,0.0421,0.154,128.022,232510
0HT6YGHjXKNvnTjGGtur3j,Spotless,50,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,8,0,4,9.69e-05,0.517,0.828,0.841,0.411,-5.648,0.0482,0.0605,128.077,195005
7eq5JpRVLLNlmOLDcDWNAu,Feel Alive,47,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,10,0,4,0.287,0.56,0.729,0.0126,0.463,-5.77,0.0439,0.214,87.509,179661
1g99YoPWqouj3VYbUh8H2g,Backlash - Martin Garrix Radio Edit,41,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,0,0,4,0.00233,0.603,0.792,2.74e-06,0.168,-4.782,0.0472,0.195,126.926,172913
5Gi8lLH3edcexP99srU1Nl,Waiting For Tomorrow (feat. Mike Shinoda),51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.00731,0.507,0.887,0.0,0.562,-4.084,0.141,0.336,128.015,247505
1PYsy4cGp3egbeaQDjIGIa,Yottabyte,52,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.0129,0.634,0.632,0.000453,0.116,-4.52,0.0313,0.449,128.075,210005
47knrBbYhqtrggWYSkU6h1,Glitch,50,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,2,0,4,0.055,0.715,0.792,0.0236,0.269,-6.4,0.0325,0.357,128.024,185161
7B94s8Z9W31ggOF8iiF6Ww,Candy Pop,47,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,1,1,4,9.63e-05,0.791,0.896,0.664,0.106,-5.048,0.0957,0.463,128.008,165867
7ekejMr4jz8UZOthhMVMKn,Bouncybob,51,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,9,0,4,0.000727,0.73,0.896,0.806,0.13,-7.863,0.0692,0.331,128.012,251260
6mKJp8IRfbgknChwXNH2Dk,Higher Ground - DubVision Remix,45,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,10,0,4,0.00823,0.633,0.941,2.61e-06,0.45,-3.842,0.0468,0.335,125.002,221760
6x7r0lpyqxBKGq8J7LFMeu,Sun Is Never Going Down (feat. Dawn Golden),50,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,5,0,4,0.00308,0.506,0.726,8.05e-05,0.266,-5.964,0.0366,0.266,128.044,204418
3lBoISh2FvtpdQt1lsU9nN,Spotless,49,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,84,8,0,4,9.69e-05,0.517,0.828,0.841,0.411,-5.648,0.0482,0.0605,128.077,195005
